Gene	sgRNA	eff
Phatr3_J43016	Phatr3_J43016_3127	1
Phatr3_J43016	Phatr3_J43016_926	1
Phatr3_J43016	Phatr3_J43016_2584	1
Phatr3_J43016	Phatr3_J43016_1938	1
Phatr3_J43016	Phatr3_J43016_433	1
Phatr3_J43016	Phatr3_J43016_3616	1
Phatr3_J43016	Phatr3_J43016_1576	1
Phatr3_J43016	Phatr3_J43016_2898	1
Phatr3_J43016	Phatr3_J43016_2333	1
Phatr3_J43016	Phatr3_J43016_1917	1
Phatr3_J43016	Phatr3_J43016_2820	1
Phatr3_J43016	Phatr3_J43016_1599	1
Phatr3_J43016	Phatr3_J43016_2819	1
Phatr3_J43016	Phatr3_J43016_1702	1
Phatr3_J43016	Phatr3_J43016_1281	1
Phatr3_J43016	Phatr3_J43016_953	1
Phatr3_J43016	Phatr3_J43016_2728	1
Phatr3_J43016	Phatr3_J43016_353	1
Phatr3_J43016	Phatr3_J43016_1619	1
Phatr3_J43016	Phatr3_J43016_2308	1
Phatr3_J43016	Phatr3_J43016_2662	1
Phatr3_J43016	Phatr3_J43016_3096	1
Phatr3_J43016	Phatr3_J43016_1797	1
Phatr3_J43016	Phatr3_J43016_1152	1
Phatr3_J43016	Phatr3_J43016_1719	1
Phatr3_J43016	Phatr3_J43016_2202	1
Phatr3_J43016	Phatr3_J43016_516	1
Phatr3_J43016	Phatr3_J43016_347	1
Phatr3_J43016	Phatr3_J43016_2412	1
Phatr3_J43016	Phatr3_J43016_103	1
Phatr3_J43016	Phatr3_J43016_1901	1
Phatr3_J43016	Phatr3_J43016_1929	1
Phatr3_J43016	Phatr3_J43016_2004	1
Phatr3_J43016	Phatr3_J43016_1608	1
Phatr3_J43016	Phatr3_J43016_2205	1
Phatr3_J43016	Phatr3_J43016_1994	1
Phatr3_J43016	Phatr3_J43016_3130	1
Phatr3_J43016	Phatr3_J43016_1098	1
Phatr3_J43016	Phatr3_J43016_1662	1
Phatr3_J43016	Phatr3_J43016_2997	1
Phatr3_J43016	Phatr3_J43016_113	1
Phatr3_J43016	Phatr3_J43016_610	1
Phatr3_J43016	Phatr3_J43016_1898	1
Phatr3_J43016	Phatr3_J43016_1126	1
Phatr3_J43016	Phatr3_J43016_3095	1
Phatr3_J43016	Phatr3_J43016_399	1
Phatr3_J43016	Phatr3_J43016_1502	1
Phatr3_J43016	Phatr3_J43016_379	1
Phatr3_J43016	Phatr3_J43016_1116	1
Phatr3_J43016	Phatr3_J43016_2095	1
Phatr3_J43016	Phatr3_J43016_1195	1
Phatr3_J43016	Phatr3_J43016_2743	1
Phatr3_J43016	Phatr3_J43016_354	1
Phatr3_J43016	Phatr3_J43016_3484	1
Phatr3_J43016	Phatr3_J43016_2899	1
Phatr3_J43016	Phatr3_J43016_519	1
Phatr3_J43016	Phatr3_J43016_1872	1
Phatr3_J43016	Phatr3_J43016_1399	1
Phatr3_J43016	Phatr3_J43016_2115	1
Phatr3_J43016	Phatr3_J43016_1748	1
Phatr3_J43016	Phatr3_J43016_2485	1
Phatr3_J43016	Phatr3_J43016_1362	1
Phatr3_J43016	Phatr3_J43016_3069	1
Phatr3_J43016	Phatr3_J43016_1968	1
Phatr3_J43016	Phatr3_J43016_3239	1
Phatr3_J43016	Phatr3_J43016_2884	1
Phatr3_J43016	Phatr3_J43016_1675	1
Phatr3_J43016	Phatr3_J43016_3208	1
Phatr3_J43016	Phatr3_J43016_3202	1
Phatr3_J43016	Phatr3_J43016_1371	1
Phatr3_J43016	Phatr3_J43016_2794	1
Phatr3_J43016	Phatr3_J43016_2567	1
Phatr3_J43016	Phatr3_J43016_3041	1
Phatr3_J43016	Phatr3_J43016_3324	1
Phatr3_J43016	Phatr3_J43016_959	1
Phatr3_J43016	Phatr3_J43016_3090	1
Phatr3_J43016	Phatr3_J43016_2443	1
Phatr3_J43016	Phatr3_J43016_483	1
Phatr3_J43016	Phatr3_J43016_954	1
Phatr3_J43016	Phatr3_J43016_2570	1
Phatr3_J43016	Phatr3_J43016_1261	1
Phatr3_J43016	Phatr3_J43016_2170	1
Phatr3_J43016	Phatr3_J43016_1686	1
Phatr3_J43016	Phatr3_J43016_1503	1
Phatr3_J43016	Phatr3_J43016_2551	1
Phatr3_J43016	Phatr3_J43016_505	1
Phatr3_J43016	Phatr3_J43016_1601	1
Phatr3_J43016	Phatr3_J43016_2430	1
Phatr3_J43016	Phatr3_J43016_2971	1
Phatr3_J43016	Phatr3_J43016_3256	1
Phatr3_J43016	Phatr3_J43016_2419	1
Phatr3_J43016	Phatr3_J43016_562	1
Phatr3_J43016	Phatr3_J43016_3494	1
Phatr3_J43016	Phatr3_J43016_1432	1
Phatr3_J43016	Phatr3_J43016_1461	1
Phatr3_J43016	Phatr3_J43016_948	1
Phatr3_J43016	Phatr3_J43016_1922	1
Phatr3_J43016	Phatr3_J43016_3064	1
Phatr3_J43016	Phatr3_J43016_1200	1
Phatr3_J43016	Phatr3_J43016_1983	1
Phatr3_J43016	Phatr3_J43016_2562	1
Phatr3_J43016	Phatr3_J43016_2706	1
Phatr3_J43016	Phatr3_J43016_1370	1
Phatr3_J43016	Phatr3_J43016_1044	1
Phatr3_J43016	Phatr3_J43016_1345	1
Phatr3_J43016	Phatr3_J43016_3019	1
Phatr3_J43016	Phatr3_J43016_88	1
Phatr3_J43016	Phatr3_J43016_1531	1
Phatr3_J43016	Phatr3_J43016_2139	1
Phatr3_J43016	Phatr3_J43016_513	1
Phatr3_J43016	Phatr3_J43016_1754	1
Phatr3_J43016	Phatr3_J43016_3607	1
Phatr3_J43016	Phatr3_J43016_291	1
Phatr3_J43016	Phatr3_J43016_856	1
Phatr3_J43016	Phatr3_J43016_873	1
Phatr3_J43016	Phatr3_J43016_2362	1
Phatr3_J43016	Phatr3_J43016_1320	1
Phatr3_J43016	Phatr3_J43016_1638	1
Phatr3_J43016	Phatr3_J43016_2961	1
Phatr3_J43016	Phatr3_J43016_3395	1
Phatr3_J43016	Phatr3_J43016_1731	1
Phatr3_J43016	Phatr3_J43016_1847	1
Phatr3_J43016	Phatr3_J43016_2302	1
Phatr3_J43016	Phatr3_J43016_2478	1
Phatr3_J43016	Phatr3_J43016_2345	1
Phatr3_J43016	Phatr3_J43016_2627	1
Phatr3_J43016	Phatr3_J43016_876	1
Phatr3_J43016	Phatr3_J43016_3097	1
Phatr3_J43016	Phatr3_J43016_2590	1
Phatr3_J43016	Phatr3_J43016_2940	1
Phatr3_J43016	Phatr3_J43016_2845	1
Phatr3_J43016	Phatr3_J43016_1482	1
Phatr3_J43016	Phatr3_J43016_1266	1
Phatr3_J43016	Phatr3_J43016_924	1
Phatr3_J43016	Phatr3_J43016_2284	1
Phatr3_J43016	Phatr3_J43016_1909	1
Phatr3_J43016	Phatr3_J43016_1916	1
Phatr3_J43016	Phatr3_J43016_1426	1
Phatr3_J43016	Phatr3_J43016_1224	1
Phatr3_J43016	Phatr3_J43016_1233	1
Phatr3_J43016	Phatr3_J43016_2140	1
Phatr3_J43016	Phatr3_J43016_3422	1
Phatr3_J43016	Phatr3_J43016_2785	1
Phatr3_J43016	Phatr3_J43016_154	1
Phatr3_J43016	Phatr3_J43016_3039	1
Phatr3_J43016	Phatr3_J43016_1338	1
Phatr3_J43016	Phatr3_J43016_484	1
Phatr3_J43016	Phatr3_J43016_2474	1
Phatr3_J43016	Phatr3_J43016_1327	1
Phatr3_J43016	Phatr3_J43016_3355	1
Phatr3_J43016	Phatr3_J43016_1389	1
Phatr3_J43016	Phatr3_J43016_382	1
Phatr3_J43016	Phatr3_J43016_3027	1
Phatr3_J43016	Phatr3_J43016_559	1
Phatr3_J43016	Phatr3_J43016_2108	1
Phatr3_J43016	Phatr3_J43016_1077	1
Phatr3_J43016	Phatr3_J43016_1326	1
Phatr3_J43016	Phatr3_J43016_482	1
Phatr3_J43016	Phatr3_J43016_578	1
Phatr3_J43016	Phatr3_J43016_925	1
Phatr3_J43016	Phatr3_J43016_2206	1
Phatr3_J43016	Phatr3_J43016_2882	1
Phatr3_J43016	Phatr3_J43016_553	1
Phatr3_J43016	Phatr3_J43016_1111	1
Phatr3_J43016	Phatr3_J43016_3444	1
Phatr3_J43016	Phatr3_J43016_2429	1
Phatr3_J43016	Phatr3_J43016_432	1
Phatr3_J43016	Phatr3_J43016_3124	1
Phatr3_J43016	Phatr3_J43016_2985	1
Phatr3_J43016	Phatr3_J43016_1771	1
Phatr3_J43016	Phatr3_J43016_1791	1
Phatr3_J43016	Phatr3_J43016_3456	1
Phatr3_J43016	Phatr3_J43016_1419	1
Phatr3_J43016	Phatr3_J43016_3169	1
Phatr3_J43016	Phatr3_J43016_2723	1
Phatr3_J43016	Phatr3_J43016_348	1
Phatr3_J43016	Phatr3_J43016_2184	1
Phatr3_J43016	Phatr3_J43016_1548	1
Phatr3_J43016	Phatr3_J43016_2531	1
Phatr3_J43016	Phatr3_J43016_1262	1
Phatr3_J43016	Phatr3_J43016_108	1
Phatr3_J43016	Phatr3_J43016_1663	1
Phatr3_J43016	Phatr3_J43016_3336	1
Phatr3_J43016	Phatr3_J43016_1286	1
Phatr3_J43016	Phatr3_J43016_1246	1
Phatr3_J43016	Phatr3_J43016_1379	1
Phatr3_J43016	Phatr3_J43016_973	1
Phatr3_J43016	Phatr3_J43016_1241	1
Phatr3_J43016	Phatr3_J43016_114	1
Phatr3_J43016	Phatr3_J43016_2526	1
Phatr3_J43016	Phatr3_J43016_602	1
Phatr3_J43016	Phatr3_J43016_966	1
Phatr3_J43016	Phatr3_J43016_373	1
Phatr3_J43016	Phatr3_J43016_1006	1
Phatr3_J43016	Phatr3_J43016_163	1
Phatr3_J43016	Phatr3_J43016_2281	1
Phatr3_J43016	Phatr3_J43016_1034	1
Phatr3_J43016	Phatr3_J43016_1784	1
Phatr3_J43016	Phatr3_J43016_585	1
Phatr3_J43016	Phatr3_J43016_2396	1
Phatr3_J43016	Phatr3_J43016_3048	1
Phatr3_J43016	Phatr3_J43016_3088	1
Phatr3_J43016	Phatr3_J43016_63	1
Phatr3_J43016	Phatr3_J43016_2538	1
Phatr3_J43016	Phatr3_J43016_3006	1
Phatr3_J43016	Phatr3_J43016_1877	1
Phatr3_J43016	Phatr3_J43016_588	1
Phatr3_J43016	Phatr3_J43016_2842	1
Phatr3_J43016	Phatr3_J43016_2978	1
Phatr3_J43016	Phatr3_J43016_298	1
Phatr3_J43016	Phatr3_J43016_2116	1
Phatr3_J43016	Phatr3_J43016_3513	1
Phatr3_J43016	Phatr3_J43016_157	1
Phatr3_J43016	Phatr3_J43016_2163	1
Phatr3_J43016	Phatr3_J43016_3304	1
Phatr3_J43016	Phatr3_J43016_1232	1
Phatr3_J43016	Phatr3_J43016_2491	1
Phatr3_J43016	Phatr3_J43016_1206	1
Phatr3_J43016	Phatr3_J43016_3089	1
Phatr3_J43016	Phatr3_J43016_1477	1
Phatr3_J43016	Phatr3_J43016_3423	1
Phatr3_J43016	Phatr3_J43016_2368	1
Phatr3_J43016	Phatr3_J43016_472	1
Phatr3_J43016	Phatr3_J43016_355	1
Phatr3_J43016	Phatr3_J43016_1737	1
Phatr3_J43016	Phatr3_J43016_1830	1
Phatr3_J43016	Phatr3_J43016_1414	1
Phatr3_J43016	Phatr3_J43016_1302	1
Phatr3_J43016	Phatr3_J43016_158	1
Phatr3_J43016	Phatr3_J43016_415	1
Phatr3_J43016	Phatr3_J43016_1685	1
Phatr3_J43016	Phatr3_J43016_315	1
Phatr3_J43016	Phatr3_J43016_3160	1
Phatr3_J43016	Phatr3_J43016_2575	1
Phatr3_J43016	Phatr3_J43016_1240	1
Phatr3_J43016	Phatr3_J43016_316	1
Phatr3_J43016	Phatr3_J43016_594	1
Phatr3_J43016	Phatr3_J43016_914	1
Phatr3_J43016	Phatr3_J43016_2258	1
Phatr3_J43016	Phatr3_J43016_2655	1
Phatr3_J43016	Phatr3_J43016_2546	1
Phatr3_J43016	Phatr3_J43016_1225	1
Phatr3_J43016	Phatr3_J43016_864	1
Phatr3_J43016	Phatr3_J43016_1133	1
Phatr3_J43016	Phatr3_J43016_2356	1
Phatr3_J43016	Phatr3_J43016_2197	1
Phatr3_J43016	Phatr3_J43016_904	1
Phatr3_J43016	Phatr3_J43016_2981	1
Phatr3_J43016	Phatr3_J43016_1161	1
Phatr3_J43016	Phatr3_J43016_2465	1
Phatr3_J43016	Phatr3_J43016_1242	1
Phatr3_J43016	Phatr3_J43016_2461	1
Phatr3_J43016	Phatr3_J43016_2788	1
Phatr3_J43016	Phatr3_J43016_331	1
Phatr3_J43016	Phatr3_J43016_2689	1
Phatr3_J43016	Phatr3_J43016_67	1
Phatr3_J43016	Phatr3_J43016_2856	1
Phatr3_J43016	Phatr3_J43016_1776	1
Phatr3_J43016	Phatr3_J43016_1978	1
Phatr3_J43016	Phatr3_J43016_929	1
Phatr3_J43016	Phatr3_J43016_1982	1
Phatr3_J43016	Phatr3_J43016_1826	1
Phatr3_J43016	Phatr3_J43016_2328	1
Phatr3_J43016	Phatr3_J43016_2628	1
Phatr3_J43016	Phatr3_J43016_3322	1
Phatr3_J43016	Phatr3_J43016_1473	1
Phatr3_J43016	Phatr3_J43016_1939	1
Phatr3_J43016	Phatr3_J43016_1965	1
Phatr3_J43016	Phatr3_J43016_2588	1
Phatr3_J43016	Phatr3_J43016_577	1
Phatr3_J43016	Phatr3_J43016_2317	1
Phatr3_J44785	Phatr3_J44785_1061	1
Phatr3_J44785	Phatr3_J44785_564	1
Phatr3_J44785	Phatr3_J44785_795	1
Phatr3_J44785	Phatr3_J44785_664	1
Phatr3_J44785	Phatr3_J44785_101	1
Phatr3_J44785	Phatr3_J44785_963	1
Phatr3_J44785	Phatr3_J44785_500	1
Phatr3_EG01258	Phatr3_EG01258_1054	1
Phatr3_EG01258	Phatr3_EG01258_256	1
Phatr3_J26742	Phatr3_J26742_534	1
Phatr3_J26742	Phatr3_J26742_296	1
Phatr3_J26742	Phatr3_J26742_631	1
Phatr3_J26742	Phatr3_J26742_406	1
Phatr3_J26742	Phatr3_J26742_454	1
Phatr3_J26742	Phatr3_J26742_570	1
Phatr3_J26742	Phatr3_J26742_310	1
Phatr3_J40996	Phatr3_J40996_169	1
Phatr3_J40996	Phatr3_J40996_216	1
Phatr3_J40996	Phatr3_J40996_49	1
Phatr3_J40996	Phatr3_J40996_400	1
Phatr3_J40996	Phatr3_J40996_190	1
Phatr3_J40996	Phatr3_J40996_98	1
Phatr3_J40996	Phatr3_J40996_344	1
Phatr3_J12095	Phatr3_J12095_185	1
Phatr3_J12095	Phatr3_J12095_865	1
Phatr3_J12095	Phatr3_J12095_663	1
Phatr3_J12095	Phatr3_J12095_1068	1
Phatr3_J12095	Phatr3_J12095_817	1
Phatr3_J12095	Phatr3_J12095_721	1
Phatr3_J12095	Phatr3_J12095_397	1
nontargeting	nontargetting_4784	1
nontargeting	nontargetting_1261	1
nontargeting	nontargetting_2966	1
nontargeting	nontargetting_4146	1
nontargeting	nontargetting_379	1
nontargeting	nontargetting_4676	1
nontargeting	nontargetting_4027	1
nontargeting	nontargetting_4414	1
nontargeting	nontargetting_2034	1
nontargeting	nontargetting_4079	1
nontargeting	nontargetting_2198	1
nontargeting	nontargetting_4428	1
nontargeting	nontargetting_1593	1
nontargeting	nontargetting_138	1
nontargeting	nontargetting_4822	1
nontargeting	nontargetting_1509	1
nontargeting	nontargetting_4009	1
nontargeting	nontargetting_3723	1
nontargeting	nontargetting_4490	1
nontargeting	nontargetting_3460	1
nontargeting	nontargetting_3023	1
nontargeting	nontargetting_645	1
nontargeting	nontargetting_2874	1
nontargeting	nontargetting_833	1
nontargeting	nontargetting_2436	1
nontargeting	nontargetting_331	1
nontargeting	nontargetting_2886	1
nontargeting	nontargetting_1619	1
nontargeting	nontargetting_353	1
nontargeting	nontargetting_676	1
nontargeting	nontargetting_1495	1
nontargeting	nontargetting_4771	1
nontargeting	nontargetting_4327	1
nontargeting	nontargetting_2981	1
nontargeting	nontargetting_1451	1
nontargeting	nontargetting_1357	1
nontargeting	nontargetting_3850	1
nontargeting	nontargetting_1686	1
nontargeting	nontargetting_4663	1
nontargeting	nontargetting_1701	1
nontargeting	nontargetting_4073	1
nontargeting	nontargetting_4665	1
nontargeting	nontargetting_1594	1
nontargeting	nontargetting_2023	1
nontargeting	nontargetting_2988	1
nontargeting	nontargetting_4935	1
nontargeting	nontargetting_420	1
nontargeting	nontargetting_3497	1
nontargeting	nontargetting_836	1
nontargeting	nontargetting_4274	1
nontargeting	nontargetting_503	1
nontargeting	nontargetting_43	1
nontargeting	nontargetting_4939	1
nontargeting	nontargetting_943	1
nontargeting	nontargetting_4069	1
nontargeting	nontargetting_3079	1
nontargeting	nontargetting_2733	1
nontargeting	nontargetting_1280	1
nontargeting	nontargetting_512	1
nontargeting	nontargetting_4532	1
nontargeting	nontargetting_3899	1
nontargeting	nontargetting_1415	1
nontargeting	nontargetting_1555	1
nontargeting	nontargetting_2049	1
nontargeting	nontargetting_2506	1
nontargeting	nontargetting_2712	1
nontargeting	nontargetting_2822	1
nontargeting	nontargetting_4660	1
nontargeting	nontargetting_4024	1
nontargeting	nontargetting_1546	1
nontargeting	nontargetting_2861	1
nontargeting	nontargetting_817	1
nontargeting	nontargetting_662	1
nontargeting	nontargetting_2934	1
nontargeting	nontargetting_589	1
nontargeting	nontargetting_869	1
nontargeting	nontargetting_2130	1
nontargeting	nontargetting_1085	1
nontargeting	nontargetting_1655	1
nontargeting	nontargetting_4760	1
nontargeting	nontargetting_2752	1
nontargeting	nontargetting_3558	1
nontargeting	nontargetting_255	1
nontargeting	nontargetting_2675	1
nontargeting	nontargetting_2457	1
nontargeting	nontargetting_1012	1
nontargeting	nontargetting_4339	1
nontargeting	nontargetting_1884	1
nontargeting	nontargetting_3823	1
nontargeting	nontargetting_4338	1
nontargeting	nontargetting_975	1
nontargeting	nontargetting_3201	1
nontargeting	nontargetting_4812	1
nontargeting	nontargetting_2148	1
nontargeting	nontargetting_4	1
nontargeting	nontargetting_1508	1
nontargeting	nontargetting_2243	1
nontargeting	nontargetting_462	1
nontargeting	nontargetting_3124	1
nontargeting	nontargetting_3183	1
nontargeting	nontargetting_621	1
nontargeting	nontargetting_3160	1
nontargeting	nontargetting_958	1
nontargeting	nontargetting_1015	1
nontargeting	nontargetting_2796	1
nontargeting	nontargetting_4445	1
nontargeting	nontargetting_4444	1
nontargeting	nontargetting_4367	1
nontargeting	nontargetting_3358	1
nontargeting	nontargetting_1755	1
nontargeting	nontargetting_3302	1
nontargeting	nontargetting_4331	1
nontargeting	nontargetting_4007	1
nontargeting	nontargetting_703	1
nontargeting	nontargetting_1825	1
nontargeting	nontargetting_1982	1
nontargeting	nontargetting_4570	1
nontargeting	nontargetting_3490	1
nontargeting	nontargetting_3626	1
nontargeting	nontargetting_942	1
nontargeting	nontargetting_3855	1
nontargeting	nontargetting_4232	1
nontargeting	nontargetting_236	1
nontargeting	nontargetting_3468	1
nontargeting	nontargetting_3102	1
nontargeting	nontargetting_1008	1
nontargeting	nontargetting_3141	1
nontargeting	nontargetting_2612	1
nontargeting	nontargetting_2527	1
nontargeting	nontargetting_1487	1
nontargeting	nontargetting_2621	1
nontargeting	nontargetting_4292	1
nontargeting	nontargetting_1089	1
nontargeting	nontargetting_3472	1
nontargeting	nontargetting_3524	1
nontargeting	nontargetting_4543	1
nontargeting	nontargetting_2084	1
nontargeting	nontargetting_3269	1
nontargeting	nontargetting_4295	1
nontargeting	nontargetting_4901	1
nontargeting	nontargetting_3459	1
nontargeting	nontargetting_4357	1
nontargeting	nontargetting_1013	1
nontargeting	nontargetting_398	1
nontargeting	nontargetting_924	1
nontargeting	nontargetting_1138	1
nontargeting	nontargetting_2670	1
nontargeting	nontargetting_3084	1
nontargeting	nontargetting_3212	1
nontargeting	nontargetting_1904	1
nontargeting	nontargetting_2002	1
nontargeting	nontargetting_289	1
nontargeting	nontargetting_573	1
nontargeting	nontargetting_319	1
nontargeting	nontargetting_3417	1
nontargeting	nontargetting_2037	1
nontargeting	nontargetting_54	1
nontargeting	nontargetting_515	1
nontargeting	nontargetting_1866	1
nontargeting	nontargetting_4791	1
nontargeting	nontargetting_2351	1
nontargeting	nontargetting_605	1
nontargeting	nontargetting_944	1
nontargeting	nontargetting_2197	1
nontargeting	nontargetting_23	1
nontargeting	nontargetting_4303	1
nontargeting	nontargetting_2567	1
nontargeting	nontargetting_3578	1
nontargeting	nontargetting_577	1
nontargeting	nontargetting_2534	1
nontargeting	nontargetting_3376	1
nontargeting	nontargetting_2737	1
nontargeting	nontargetting_2028	1
nontargeting	nontargetting_1824	1
nontargeting	nontargetting_4604	1
nontargeting	nontargetting_560	1
nontargeting	nontargetting_1377	1
nontargeting	nontargetting_3268	1
nontargeting	nontargetting_4249	1
nontargeting	nontargetting_2690	1
nontargeting	nontargetting_4172	1
nontargeting	nontargetting_3216	1
nontargeting	nontargetting_4296	1
nontargeting	nontargetting_360	1
nontargeting	nontargetting_4694	1
nontargeting	nontargetting_3373	1
nontargeting	nontargetting_3846	1
nontargeting	nontargetting_2159	1
nontargeting	nontargetting_2541	1
nontargeting	nontargetting_4974	1
nontargeting	nontargetting_4264	1
nontargeting	nontargetting_3115	1
nontargeting	nontargetting_1905	1
nontargeting	nontargetting_3281	1
nontargeting	nontargetting_2895	1
nontargeting	nontargetting_375	1
nontargeting	nontargetting_2765	1
nontargeting	nontargetting_4639	1
nontargeting	nontargetting_2742	1
nontargeting	nontargetting_126	1
nontargeting	nontargetting_2097	1
nontargeting	nontargetting_861	1
nontargeting	nontargetting_1387	1
nontargeting	nontargetting_2949	1
nontargeting	nontargetting_1385	1
nontargeting	nontargetting_4806	1
nontargeting	nontargetting_623	1
nontargeting	nontargetting_2468	1
nontargeting	nontargetting_2613	1
nontargeting	nontargetting_4458	1
nontargeting	nontargetting_547	1
nontargeting	nontargetting_706	1
nontargeting	nontargetting_637	1
nontargeting	nontargetting_2071	1
nontargeting	nontargetting_3275	1
nontargeting	nontargetting_2893	1
nontargeting	nontargetting_2055	1
nontargeting	nontargetting_3616	1
nontargeting	nontargetting_2185	1
nontargeting	nontargetting_221	1
nontargeting	nontargetting_2099	1
nontargeting	nontargetting_4750	1
nontargeting	nontargetting_689	1
nontargeting	nontargetting_4063	1
nontargeting	nontargetting_834	1
nontargeting	nontargetting_863	1
nontargeting	nontargetting_2524	1
nontargeting	nontargetting_2500	1
nontargeting	nontargetting_1134	1
nontargeting	nontargetting_3442	1
nontargeting	nontargetting_3540	1
nontargeting	nontargetting_1483	1
nontargeting	nontargetting_658	1
nontargeting	nontargetting_3370	1
nontargeting	nontargetting_4617	1
nontargeting	nontargetting_2709	1
nontargeting	nontargetting_3073	1
nontargeting	nontargetting_2484	1
nontargeting	nontargetting_245	1
nontargeting	nontargetting_3326	1
nontargeting	nontargetting_2556	1
nontargeting	nontargetting_3784	1
nontargeting	nontargetting_4862	1
nontargeting	nontargetting_1351	1
nontargeting	nontargetting_3387	1
nontargeting	nontargetting_1162	1
nontargeting	nontargetting_1111	1
nontargeting	nontargetting_3322	1
nontargeting	nontargetting_1579	1
nontargeting	nontargetting_1090	1
nontargeting	nontargetting_1488	1
nontargeting	nontargetting_240	1
nontargeting	nontargetting_4133	1
nontargeting	nontargetting_4209	1
nontargeting	nontargetting_3382	1
nontargeting	nontargetting_410	1
nontargeting	nontargetting_1202	1
nontargeting	nontargetting_1886	1
nontargeting	nontargetting_3000	1
nontargeting	nontargetting_4029	1
nontargeting	nontargetting_3665	1
nontargeting	nontargetting_4457	1
nontargeting	nontargetting_1945	1
nontargeting	nontargetting_371	1
nontargeting	nontargetting_2583	1
nontargeting	nontargetting_1918	1
nontargeting	nontargetting_1963	1
nontargeting	nontargetting_3033	1
nontargeting	nontargetting_4719	1
nontargeting	nontargetting_3408	1
nontargeting	nontargetting_2043	1
nontargeting	nontargetting_2708	1
nontargeting	nontargetting_212	1
nontargeting	nontargetting_2059	1
nontargeting	nontargetting_2021	1
nontargeting	nontargetting_3301	1
nontargeting	nontargetting_163	1
nontargeting	nontargetting_4637	1
nontargeting	nontargetting_1088	1
nontargeting	nontargetting_756	1
nontargeting	nontargetting_498	1
nontargeting	nontargetting_4377	1
nontargeting	nontargetting_3870	1
nontargeting	nontargetting_177	1
nontargeting	nontargetting_2697	1
nontargeting	nontargetting_1810	1
nontargeting	nontargetting_1736	1
nontargeting	nontargetting_3941	1
nontargeting	nontargetting_3861	1
nontargeting	nontargetting_4358	1
nontargeting	nontargetting_4864	1
nontargeting	nontargetting_1624	1
nontargeting	nontargetting_374	1
nontargeting	nontargetting_1867	1
nontargeting	nontargetting_4035	1
nontargeting	nontargetting_2727	1
nontargeting	nontargetting_3250	1
nontargeting	nontargetting_1496	1
nontargeting	nontargetting_2588	1
nontargeting	nontargetting_288	1
nontargeting	nontargetting_4496	1
nontargeting	nontargetting_2250	1
nontargeting	nontargetting_4883	1
nontargeting	nontargetting_537	1
nontargeting	nontargetting_4213	1
nontargeting	nontargetting_1769	1
nontargeting	nontargetting_2258	1
nontargeting	nontargetting_3796	1
nontargeting	nontargetting_2	1
nontargeting	nontargetting_3655	1
nontargeting	nontargetting_2367	1
nontargeting	nontargetting_2628	1
nontargeting	nontargetting_678	1
nontargeting	nontargetting_4641	1
nontargeting	nontargetting_4652	1
nontargeting	nontargetting_3105	1
nontargeting	nontargetting_3572	1
nontargeting	nontargetting_1294	1
nontargeting	nontargetting_1709	1
nontargeting	nontargetting_3	1
nontargeting	nontargetting_3432	1
nontargeting	nontargetting_1575	1
nontargeting	nontargetting_3251	1
nontargeting	nontargetting_3824	1
nontargeting	nontargetting_165	1
nontargeting	nontargetting_3323	1
nontargeting	nontargetting_4206	1
nontargeting	nontargetting_2178	1
nontargeting	nontargetting_4781	1
nontargeting	nontargetting_4931	1
nontargeting	nontargetting_452	1
nontargeting	nontargetting_3348	1
nontargeting	nontargetting_3960	1
nontargeting	nontargetting_3330	1
nontargeting	nontargetting_3132	1
nontargeting	nontargetting_2974	1
nontargeting	nontargetting_4075	1
nontargeting	nontargetting_105	1
nontargeting	nontargetting_1232	1
nontargeting	nontargetting_4241	1
nontargeting	nontargetting_3634	1
nontargeting	nontargetting_686	1
nontargeting	nontargetting_3818	1
nontargeting	nontargetting_4309	1
nontargeting	nontargetting_3612	1
nontargeting	nontargetting_634	1
nontargeting	nontargetting_907	1
nontargeting	nontargetting_2699	1
nontargeting	nontargetting_868	1
nontargeting	nontargetting_4777	1
nontargeting	nontargetting_2045	1
nontargeting	nontargetting_1813	1
nontargeting	nontargetting_1788	1
nontargeting	nontargetting_2363	1
nontargeting	nontargetting_3122	1
nontargeting	nontargetting_4902	1
nontargeting	nontargetting_4269	1
nontargeting	nontargetting_4518	1
nontargeting	nontargetting_3659	1
nontargeting	nontargetting_1503	1
nontargeting	nontargetting_1832	1
nontargeting	nontargetting_3858	1
nontargeting	nontargetting_4957	1
nontargeting	nontargetting_2471	1
nontargeting	nontargetting_3546	1
nontargeting	nontargetting_2569	1
nontargeting	nontargetting_3597	1
nontargeting	nontargetting_3940	1
nontargeting	nontargetting_1233	1
nontargeting	nontargetting_36	1
nontargeting	nontargetting_2609	1
nontargeting	nontargetting_53	1
nontargeting	nontargetting_3785	1
nontargeting	nontargetting_4770	1
nontargeting	nontargetting_430	1
nontargeting	nontargetting_2631	1
nontargeting	nontargetting_4398	1
nontargeting	nontargetting_4709	1
nontargeting	nontargetting_283	1
nontargeting	nontargetting_123	1
nontargeting	nontargetting_3554	1
nontargeting	nontargetting_1882	1
nontargeting	nontargetting_4897	1
nontargeting	nontargetting_3689	1
nontargeting	nontargetting_4494	1
nontargeting	nontargetting_258	1
nontargeting	nontargetting_3076	1
nontargeting	nontargetting_1835	1
nontargeting	nontargetting_4381	1
